X;Y
4.64504;-0.0672985
4.65004;-0.0623096
4.65504;-0.05732
4.66004;-0.0523297
4.66503;-0.0473387
4.67003;-0.0423471
4.67503;-0.037355
4.68002;-0.0323624
4.68502;-0.0273694
4.69001;-0.0223761
4.69501;-0.0173825
4.7;-0.0123887
4.705;-0.00739159
4.70999;-0.00239442
4.71499;0.00260278
4.71999;0.00759994
4.72499;0.012597
4.72998;0.0175939
4.73498;0.0225906
4.73998;0.027587
4.74498;0.0325831
4.74998;0.0375787
4.75498;0.0425739
4.75998;0.0475685
4.76498;0.0525626
4.76998;0.057556
4.77498;0.0625486
4.77998;0.0675405
4.78498;0.0725316
4.78999;0.0775217
4.79499;0.0825109
4.8;0.087499
4.80499;0.0924643
4.80997;0.0974284
4.81496;0.102391
4.81995;0.107353
4.82494;0.112313
4.82993;0.117272
4.83493;0.12223
4.83992;0.127185
4.84492;0.13214
4.84991;0.137092
4.85491;0.142043
4.85992;0.146992
4.86492;0.151939
4.86992;0.156885
4.87493;0.161828
4.87994;0.166769
4.88495;0.171708
4.88997;0.176645
4.89498;0.18158
4.9;0.186512
4.90497;0.191397
4.90995;0.196279
4.91493;0.201158
4.91991;0.206035
4.92489;0.210909
4.92988;0.215781
4.93487;0.220649
4.93986;0.225515
4.94486;0.230379
4.94985;0.235239
4.95485;0.240096
4.95986;0.24495
4.96486;0.249801
4.96987;0.254648
4.97489;0.259493
4.9799;0.264334
4.98492;0.269171
4.98994;0.274005
4.99497;0.278835
5;0.283662
5.00496;0.288417
5.00993;0.293169
5.0149;0.297917
5.01987;0.302661
5.02485;0.307401
5.02983;0.312137
5.03481;0.316869
5.0398;0.321596
5.0448;0.32632
5.04979;0.331039
5.05479;0.335754
5.0598;0.340464
5.06481;0.34517
5.06982;0.349871
5.07484;0.354568
5.07986;0.35926
5.08489;0.363947
5.08992;0.368629
5.09496;0.373306
5.1;0.377978
5.10495;0.382558
5.10991;0.387132
5.11487;0.391702
5.11984;0.396266
5.12481;0.400825
5.12978;0.405379
5.13476;0.409927
5.13975;0.41447
5.14474;0.419007
5.14974;0.423538
5.15474;0.428064
5.15974;0.432583
5.16476;0.437097
5.16977;0.441604
5.1748;0.446106
5.17983;0.450601
5.18486;0.45509
5.1899;0.459572
5.19495;0.464048
5.2;0.468517
5.20494;0.472877
5.20989;0.47723
5.21484;0.481577
5.2198;0.485918
5.22477;0.490251
5.22974;0.494578
5.23471;0.498898
5.2397;0.50321
5.24469;0.507516
5.24968;0.511814
5.25469;0.516105
5.25969;0.520388
5.26471;0.524664
5.26973;0.528932
5.27476;0.533193
5.27979;0.537445
5.28483;0.54169
5.28988;0.545926
5.29494;0.550154
5.3;0.554374
5.30493;0.558473
5.30987;0.562564
5.31482;0.566646
5.31977;0.57072
5.32473;0.574786
5.3297;0.578844
5.33467;0.582892
5.33965;0.586932
5.34464;0.590964
5.34964;0.594986
5.35464;0.598999
5.35965;0.603003
5.36467;0.606998
5.36969;0.610984
5.37472;0.61496
5.37976;0.618926
5.38481;0.622883
5.38987;0.626829
5.39493;0.630766
5.4;0.634693
5.40493;0.638491
5.40986;0.64228
5.4148;0.646059
5.41975;0.649828
5.4247;0.653587
5.42967;0.657335
5.43464;0.661073
5.43962;0.664801
5.4446;0.668518
5.4496;0.672225
5.4546;0.67592
5.45961;0.679605
5.46463;0.683278
5.46966;0.686941
5.47469;0.690591
5.47974;0.694231
5.48479;0.697858
5.48985;0.701474
5.49492;0.705078
5.5;0.70867
5.50492;0.712132
5.50985;0.715583
5.51478;0.719023
5.51973;0.72245
5.52468;0.725866
5.52964;0.72927
5.53461;0.732661
5.53959;0.73604
5.54458;0.739406
5.54957;0.74276
5.55457;0.7461
5.55959;0.749428
5.56461;0.752743
5.56964;0.756044
5.57467;0.759332
5.57972;0.762607
5.58478;0.765867
5.58984;0.769114
5.59492;0.772347
5.6;0.775566
5.60492;0.778661
5.60984;0.781742
5.61478;0.784809
5.61972;0.787863
5.62467;0.790903
5.62963;0.793928
5.6346;0.796939
5.63958;0.799936
5.64456;0.802919
5.64956;0.805886
5.65456;0.808839
5.65957;0.811776
5.6646;0.814698
5.66963;0.817605
5.67467;0.820496
5.67972;0.823372
5.68477;0.826231
5.68984;0.829075
5.69491;0.831902
5.7;0.834713
5.70492;0.837411
5.70984;0.840093
5.71478;0.84276
5.71972;0.845411
5.72467;0.848046
5.72964;0.850664
5.73461;0.853266
5.73958;0.855851
5.74457;0.85842
5.74957;0.860972
5.75457;0.863506
5.75958;0.866024
5.7646;0.868523
5.76963;0.871006
5.77467;0.87347
5.77972;0.875917
5.78478;0.878345
5.78984;0.880755
5.79492;0.883147
5.8;0.88552
5.80492;0.887796
5.80985;0.890054
5.81479;0.892295
5.81974;0.894518
5.8247;0.896722
5.82966;0.898908
5.83463;0.901075
5.83961;0.903223
5.8446;0.905353
5.8496;0.907463
5.8546;0.909555
5.85961;0.911626
5.86463;0.913678
5.86966;0.91571
5.8747;0.917723
5.87974;0.919715
5.88479;0.921687
5.88986;0.923638
5.89492;0.925569
5.9;0.927478
5.90493;0.929311
5.90987;0.931124
5.91482;0.932917
5.91977;0.934689
5.92474;0.936442
5.9297;0.938173
5.93468;0.939884
5.93966;0.941574
5.94465;0.943243
5.94965;0.944891
5.95466;0.946517
5.95967;0.948122
5.96469;0.949706
5.96971;0.951267
5.97474;0.952807
5.97978;0.954325
5.98483;0.95582
5.98988;0.957293
5.99494;0.958743
6;0.96017
6.00495;0.961541
6.0099;0.962889
6.01486;0.964216
6.01982;0.96552
6.0248;0.966802
6.02977;0.968062
6.03475;0.969299
6.03974;0.970513
6.04474;0.971704
6.04973;0.972873
6.05474;0.974018
6.05975;0.975141
6.06476;0.97624
6.06978;0.977315
6.07481;0.978367
6.07983;0.979395
6.08487;0.9804
6.08991;0.98138
6.09495;0.982336
6.1;0.983268
6.10497;0.984161
